%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=2960232141, 2016/01/13 19:41:57.7)
200 1601 2.619455e-06 1.026839e+01  5.554527208356312684e+01  5.554527208364633850e+01  5.554527208366636160e+01  5.554527208397736615e+01
201 1609 2.387530e-06 1.048619e+01  5.554527208356312684e+01  5.554527208359409940e+01  5.554527208363705881e+01  5.554527208396531535e+01
202 1617 2.084162e-06 1.048256e+01  5.554527208356312684e+01  5.554527208356439161e+01  5.554527208367893110e+01  5.554527208381077941e+01
203 1625 1.924697e-06 1.035539e+01  5.554527208356312684e+01  5.554527208356449819e+01  5.554527208363178659e+01  5.554527208367498758e+01
204 1633 1.730056e-06 1.031159e+01  5.554527208354382850e+01  5.554527208354382850e+01  5.554527208360479307e+01  5.554527208364660140e+01
205 1641 1.458818e-06 1.041793e+01  5.554527208354382850e+01  5.554527208354843992e+01  5.554527208357556844e+01  5.554527208362381430e+01
206 1649 1.331021e-06 1.037306e+01  5.554527208353527357e+01  5.554527208353527357e+01  5.554527208356110179e+01  5.554527208362361534e+01
207 1657 1.162409e-06 1.036034e+01  5.554527208352845236e+01  5.554527208352845236e+01  5.554527208356150680e+01  5.554527208362368640e+01
208 1665 9.468792e-07 1.040235e+01  5.554527208352612888e+01  5.554527208352612888e+01  5.554527208353612622e+01  5.554527208356743984e+01
209 1673 9.332907e-07 1.148755e+01  5.554527208352280354e+01  5.554527208352280354e+01  5.554527208352998002e+01  5.554527208354616619e+01
210 1681 8.811756e-07 1.127622e+01  5.554527208352280354e+01  5.554527208352710943e+01  5.554527208353126611e+01  5.554527208354666357e+01
211 1689 7.777789e-07 1.173252e+01  5.554527208352280354e+01  5.554527208352683942e+01  5.554527208353673728e+01  5.554527208355727907e+01
212 1697 7.085081e-07 1.193462e+01  5.554527208352280354e+01  5.554527208352286749e+01  5.554527208352872236e+01  5.554527208353793100e+01
213 1705 6.667282e-07 1.165849e+01  5.554527208352278222e+01  5.554527208352278222e+01  5.554527208352677548e+01  5.554527208353400880e+01
214 1713 6.248217e-07 1.167341e+01  5.554527208352278222e+01  5.554527208352280354e+01  5.554527208352713785e+01  5.554527208353483303e+01
215 1721 5.158001e-07 1.167856e+01  5.554527208352262591e+01  5.554527208352262591e+01  5.554527208352709522e+01  5.554527208353286483e+01
216 1729 4.633335e-07 1.183713e+01  5.554527208352262591e+01  5.554527208352321566e+01  5.554527208352671153e+01  5.554527208353216849e+01
217 1737 4.031298e-07 1.193935e+01  5.554527208352181589e+01  5.554527208352181589e+01  5.554527208352335776e+01  5.554527208352660494e+01
218 1745 3.605289e-07 1.162191e+01  5.554527208352146062e+01  5.554527208352146062e+01  5.554527208352332934e+01  5.554527208352487833e+01
219 1753 3.196319e-07 1.185447e+01  5.554527208352114087e+01  5.554527208352114087e+01  5.554527208352330092e+01  5.554527208352544676e+01
220 1761 2.835121e-07 1.178964e+01  5.554527208352099876e+01  5.554527208352099876e+01  5.554527208352191536e+01  5.554527208352307355e+01
221 1769 2.457020e-07 1.173361e+01  5.554527208352061507e+01  5.554527208352061507e+01  5.554527208352197931e+01  5.554527208352272538e+01
222 1777 2.582049e-07 1.105583e+01  5.554527208352050849e+01  5.554527208352050849e+01  5.554527208352146772e+01  5.554527208352237722e+01
223 1785 2.659969e-07 1.057604e+01  5.554527208352031664e+01  5.554527208352031664e+01  5.554527208352124745e+01  5.554527208352412515e+01
224 1793 2.793812e-07 9.818161e+00  5.554527208352001821e+01  5.554527208352001821e+01  5.554527208352054402e+01  5.554527208352269696e+01
225 1801 2.786666e-07 9.570813e+00  5.554527208352001821e+01  5.554527208352008927e+01  5.554527208352061507e+01  5.554527208352148904e+01
226 1809 2.932640e-07 9.185435e+00  5.554527208351987611e+01  5.554527208351987611e+01  5.554527208352052270e+01  5.554527208352131851e+01
227 1817 2.650426e-07 9.154008e+00  5.554527208351987611e+01  5.554527208351994005e+01  5.554527208352022427e+01  5.554527208352156009e+01
228 1825 2.446226e-07 9.710124e+00  5.554527208351984768e+01  5.554527208351984768e+01  5.554527208352023138e+01  5.554527208352113377e+01
229 1833 2.295772e-07 9.840637e+00  5.554527208351976242e+01  5.554527208351976242e+01  5.554527208352002532e+01  5.554527208352109824e+01
230 1841 2.206340e-07 9.851897e+00  5.554527208351976242e+01  5.554527208351981926e+01  5.554527208352010348e+01  5.554527208352052270e+01
231 1849 1.922995e-07 9.542374e+00  5.554527208351976242e+01  5.554527208351981216e+01  5.554527208352006085e+01  5.554527208352104850e+01
232 1857 1.830979e-07 9.458881e+00  5.554527208351976242e+01  5.554527208351979084e+01  5.554527208351984768e+01  5.554527208352018164e+01
233 1865 1.611745e-07 9.528713e+00  5.554527208351976242e+01  5.554527208351985479e+01  5.554527208352004664e+01  5.554527208352018164e+01
234 1873 1.350182e-07 9.603337e+00  5.554527208351971979e+01  5.554527208351971979e+01  5.554527208351984768e+01  5.554527208352005374e+01
235 1881 1.271039e-07 9.648929e+00  5.554527208351971979e+01  5.554527208351971979e+01  5.554527208351980505e+01  5.554527208352006085e+01
236 1889 1.303111e-07 9.756184e+00  5.554527208351970557e+01  5.554527208351970557e+01  5.554527208351974821e+01  5.554527208351988321e+01
237 1897 1.089280e-07 9.809584e+00  5.554527208351969847e+01  5.554527208351969847e+01  5.554527208351979795e+01  5.554527208351997558e+01
238 1905 1.067988e-07 9.345856e+00  5.554527208351968426e+01  5.554527208351968426e+01  5.554527208351976952e+01  5.554527208351982637e+01
239 1913 1.000844e-07 9.888236e+00  5.554527208351966294e+01  5.554527208351966294e+01  5.554527208351969847e+01  5.554527208351982637e+01
240 1921 9.637767e-08 1.058790e+01  5.554527208351966294e+01  5.554527208351966294e+01  5.554527208351973400e+01  5.554527208351979084e+01
241 1929 9.072073e-08 1.077195e+01  5.554527208351966294e+01  5.554527208351967715e+01  5.554527208351969136e+01  5.554527208351974821e+01
242 1937 7.691813e-08 1.066234e+01  5.554527208351966294e+01  5.554527208351966294e+01  5.554527208351969136e+01  5.554527208351975531e+01
243 1945 7.042373e-08 1.055522e+01  5.554527208351965584e+01  5.554527208351965584e+01  5.554527208351967715e+01  5.554527208351971268e+01
244 1953 6.631134e-08 1.063674e+01  5.554527208351965584e+01  5.554527208351965584e+01  5.554527208351966294e+01  5.554527208351971268e+01
245 1961 6.680657e-08 1.048769e+01  5.554527208351965584e+01  5.554527208351965584e+01  5.554527208351966294e+01  5.554527208351972689e+01
246 1969 6.502316e-08 1.051014e+01  5.554527208351965584e+01  5.554527208351965584e+01  5.554527208351967005e+01  5.554527208351971268e+01
247 1977 5.609741e-08 1.042442e+01  5.554527208351965584e+01  5.554527208351965584e+01  5.554527208351967005e+01  5.554527208351971979e+01
248 1985 9.004779e-08 1.036232e+01  5.554527208351965584e+01  5.554527208351966294e+01  5.554527208351966294e+01  5.554527208351967005e+01
249 1993 8.492418e-08 1.092388e+01  5.554527208351965584e+01  5.554527208351966294e+01  5.554527208351969136e+01  5.554527208351972689e+01
